simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,min_S,alpha,sigma,b_cov,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
24,Ricker,sigma,1.258736665888045,Beverton-Holt,3.77,3.07,4.86,1.001,199.50664838544654,132.02829162509857,1.3807409958018055,1.258736665888045,-1.6086482644850133,3929.1443960473102,9689,5,3.77,420.38,5669.12
24,Ricker,K,9689,Ricker,11379.3,8562.37,14018.84,1,17.445556817008974,132.02829162509857,1.3807409958018055,1.258736665888045,-1.6086482644850133,3929.1443960473102,9689,1.77,1.3,4286.2,11379.3
24,Ricker,Smsy,3929.1443960473102,Ricker,4286.2,3519.82,4890.58,1,9.087362742684764,132.02829162509857,1.3807409958018055,1.258736665888045,-1.6086482644850133,3929.1443960473102,9689,1.77,1.3,4286.2,11379.3
24,Ricker,alpha,1.3807409958018055,Ricker,1.77,1.28,2.25,1,28.192036405216548,132.02829162509857,1.3807409958018055,1.258736665888045,-1.6086482644850133,3929.1443960473102,9689,1.77,1.3,4286.2,11379.3
24,Ricker,b_cov,-1.6086482644850133,Ricker,-1.91,-2.31,-1.5,1,18.73322727957937,132.02829162509857,1.3807409958018055,1.258736665888045,-1.6086482644850133,3929.1443960473102,9689,1.77,1.3,4286.2,11379.3
24,Ricker,sigma,1.258736665888045,Ricker,1.3,1.05,1.66,1,3.278154615671226,132.02829162509857,1.3807409958018055,1.258736665888045,-1.6086482644850133,3929.1443960473102,9689,1.77,1.3,4286.2,11379.3
25,Ricker,K,8912,Beverton-Holt,4228.48,1443.63,13236.83,1.001,-52.55296229802514,175.59684795699692,1.9817837928944524,0.5774143276273913,-1.3055805426817242,3226.773011207415,8912,5.12,3.07,293.8,4228.48
25,Ricker,Smsy,3226.773011207415,Beverton-Holt,293.8,24.3,2741.37,1.001,-90.89492818430186,175.59684795699692,1.9817837928944524,0.5774143276273913,-1.3055805426817242,3226.773011207415,8912,5.12,3.07,293.8,4228.48
25,Ricker,alpha,1.9817837928944524,Beverton-Holt,5.12,0.83,9.74,1.001,158.35310685037405,175.59684795699692,1.9817837928944524,0.5774143276273913,-1.3055805426817242,3226.773011207415,8912,5.12,3.07,293.8,4228.48
25,Ricker,b_cov,-1.3055805426817242,Beverton-Holt,-0.42,-1.38,0.57,1.001,-67.83040293038528,175.59684795699692,1.9817837928944524,0.5774143276273913,-1.3055805426817242,3226.773011207415,8912,5.12,3.07,293.8,4228.48
25,Ricker,sigma,0.5774143276273913,Beverton-Holt,3.07,2.43,4.07,1,431.68060664769087,175.59684795699692,1.9817837928944524,0.5774143276273913,-1.3055805426817242,3226.773011207415,8912,5.12,3.07,293.8,4228.48
25,Ricker,K,8912,Ricker,8779.38,8083.52,9477.1,1,-1.4881059245960593,175.59684795699692,1.9817837928944524,0.5774143276273913,-1.3055805426817242,3226.773011207415,8912,1.92,0.43,3214.16,8779.38
25,Ricker,Smsy,3226.773011207415,Ricker,3214.16,3048.97,3374.66,1,-0.3908862248322687,175.59684795699692,1.9817837928944524,0.5774143276273913,-1.3055805426817242,3226.773011207415,8912,1.92,0.43,3214.16,8779.38
25,Ricker,alpha,1.9817837928944524,Ricker,1.92,1.75,2.1,1,-3.1175849311097377,175.59684795699692,1.9817837928944524,0.5774143276273913,-1.3055805426817242,3226.773011207415,8912,1.92,0.43,3214.16,8779.38
25,Ricker,b_cov,-1.3055805426817242,Ricker,-1.22,-1.38,-1.06,1,-6.554979940642936,175.59684795699692,1.9817837928944524,0.5774143276273913,-1.3055805426817242,3226.773011207415,8912,1.92,0.43,3214.16,8779.38
25,Ricker,sigma,0.5774143276273913,Ricker,0.43,0.34,0.56,1,-25.530077896251754,175.59684795699692,1.9817837928944524,0.5774143276273913,-1.3055805426817242,3226.773011207415,8912,1.92,0.43,3214.16,8779.38
26,Ricker,K,9826,Beverton-Holt,8098.24,1991.06,72760.64,1.004,-17.58355383675962,69.24559955433357,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.36,0.65,3660.63,8098.24
26,Ricker,Smsy,4686.037734675741,Beverton-Holt,3660.63,914.82,33043.98,1.005,-21.88219115454255,69.24559955433357,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.36,0.65,3660.63,8098.24
26,Ricker,alpha,0.35912318967430434,Beverton-Holt,0.36,0.1,0.66,1.004,0.24415307919570406,69.24559955433357,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.36,0.65,3660.63,8098.24
26,Ricker,b_cov,0.6441997981996161,Beverton-Holt,0.78,0.52,1.03,1.001,21.08044773995783,69.24559955433357,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.36,0.65,3660.63,8098.24
26,Ricker,sigma,0.6323901055139607,Beverton-Holt,0.65,0.51,0.87,1.003,2.7846568648836296,69.24559955433357,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.36,0.65,3660.63,8098.24
26,Ricker,K,9826,Ricker,4955.16,1851,22304.57,1.003,-49.57093425605537,69.24559955433357,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.4,0.66,2337,4955.16
26,Ricker,Smsy,4686.037734675741,Ricker,2337,902.08,10570.63,1.003,-50.12844257085965,69.24559955433357,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.4,0.66,2337,4955.16
26,Ricker,alpha,0.35912318967430434,Ricker,0.4,0.13,0.71,1.001,11.38239231021746,69.24559955433357,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.4,0.66,2337,4955.16
26,Ricker,b_cov,0.6441997981996161,Ricker,0.78,0.52,1.04,1,21.08044773995783,69.24559955433357,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.4,0.66,2337,4955.16
26,Ricker,sigma,0.6323901055139607,Ricker,0.66,0.51,0.89,1.002,4.365959278189533,69.24559955433357,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.4,0.66,2337,4955.16
27,Beverton-Holt,K,9585,Beverton-Holt,11043.15,8773.79,14890.92,1.001,15.212832550860718,830.7679664283937,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,1.05,0.3,4093.86,11043.15
27,Beverton-Holt,Smsy,3388.960704875807,Beverton-Holt,4093.86,3035.88,5854.65,1.001,20.79986628673598,830.7679664283937,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,1.05,0.3,4093.86,11043.15
27,Beverton-Holt,alpha,1.2067739337881722,Beverton-Holt,1.05,0.74,1.43,1.001,-12.991160100388036,830.7679664283937,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,1.05,0.3,4093.86,11043.15
27,Beverton-Holt,b_cov,-0.7502282604866825,Beverton-Holt,-0.68,-0.8,-0.56,1,-9.36091909429331,830.7679664283937,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,1.05,0.3,4093.86,11043.15
27,Beverton-Holt,sigma,0.34843242025256926,Beverton-Holt,0.3,0.24,0.41,1.001,-13.90009007125741,830.7679664283937,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,1.05,0.3,4093.86,11043.15
27,Beverton-Holt,K,9585,Ricker,11685.65,9748.14,14904.9,1,21.91601460615545,830.7679664283937,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,0.83,0.31,5184.74,11685.65
27,Beverton-Holt,Smsy,3388.960704875807,Ricker,5184.74,4316.7,6716.3,1,52.98908578492949,830.7679664283937,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,0.83,0.31,5184.74,11685.65
27,Beverton-Holt,alpha,1.2067739337881722,Ricker,0.83,0.63,1.02,1,-31.22158369840198,830.7679664283937,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,0.83,0.31,5184.74,11685.65
27,Beverton-Holt,b_cov,-0.7502282604866825,Ricker,-0.68,-0.81,-0.56,1.001,-9.36091909429331,830.7679664283937,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,0.83,0.31,5184.74,11685.65
27,Beverton-Holt,sigma,0.34843242025256926,Ricker,0.31,0.24,0.41,1,-11.030093073632655,830.7679664283937,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,0.83,0.31,5184.74,11685.65
28,Beverton-Holt,K,9842,Beverton-Holt,16523.15,9373.26,36893.43,1.002,67.88406827880513,1229.4441414312482,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,2.11,1.4,4054.2,16523.15
28,Beverton-Holt,Smsy,1700.9551468233203,Beverton-Holt,4054.2,133.04,13572.42,1.002,138.34843661642495,1229.4441414312482,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,2.11,1.4,4054.2,16523.15
28,Beverton-Holt,alpha,3.131457175525173,Beverton-Holt,2.11,0.5,9.31,1.001,-32.61922862968311,1229.4441414312482,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,2.11,1.4,4054.2,16523.15
28,Beverton-Holt,b_cov,0.2924268714895659,Beverton-Holt,0,-0.45,0.45,1.001,-100,1229.4441414312482,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,2.11,1.4,4054.2,16523.15
28,Beverton-Holt,sigma,1.3300237110057505,Beverton-Holt,1.4,1.14,1.77,1.001,5.261281315152953,1229.4441414312482,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,2.11,1.4,4054.2,16523.15
28,Beverton-Holt,K,9842,Ricker,23474.7,12337.93,38727.55,1.001,138.51554562080878,1229.4441414312482,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,0.95,1.38,10125.15,23474.7
28,Beverton-Holt,Smsy,1700.9551468233203,Ricker,10125.15,5783.75,16636,1.001,495.2626098877202,1229.4441414312482,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,0.95,1.38,10125.15,23474.7
28,Beverton-Holt,alpha,3.131457175525173,Ricker,0.95,0.39,1.54,1.001,-69.66268587592367,1229.4441414312482,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,0.95,1.38,10125.15,23474.7
28,Beverton-Holt,b_cov,0.2924268714895659,Ricker,-0.06,-0.49,0.39,1.001,-120.51795024662802,1229.4441414312482,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,0.95,1.38,10125.15,23474.7
28,Beverton-Holt,sigma,1.3300237110057505,Ricker,1.38,1.12,1.73,1.001,3.757548724936481,1229.4441414312482,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,0.95,1.38,10125.15,23474.7
29,Beverton-Holt,K,9721,Beverton-Holt,7798.7,4969.41,13515.65,1.001,-19.774714535541612,407.04569812199674,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,4.31,1.31,783.27,7798.7
29,Beverton-Holt,Smsy,2918.2535601146133,Beverton-Holt,783.27,56.22,3908.5,1.002,-73.15963181865398,407.04569812199674,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,4.31,1.31,783.27,7798.7
29,Beverton-Holt,alpha,1.6926821547225008,Beverton-Holt,4.31,1.19,9.69,1.001,154.62547637637164,407.04569812199674,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,4.31,1.31,783.27,7798.7
29,Beverton-Holt,b_cov,-0.7112646847109477,Beverton-Holt,-0.73,-1.17,-0.28,1.001,2.6340848479868137,407.04569812199674,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,4.31,1.31,783.27,7798.7
29,Beverton-Holt,sigma,1.4132988835966098,Beverton-Holt,1.31,1.06,1.68,1.001,-7.30906143035586,407.04569812199674,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,4.31,1.31,783.27,7798.7
29,Beverton-Holt,K,9721,Ricker,14579.3,4209.3,28691.02,1.001,49.97736858347906,407.04569812199674,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,0.69,1.52,6565.7,14579.3
29,Beverton-Holt,Smsy,2918.2535601146133,Ricker,6565.7,2050.54,12590.1,1.001,124.98730369893336,407.04569812199674,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,0.69,1.52,6565.7,14579.3
29,Beverton-Holt,alpha,1.6926821547225008,Ricker,0.69,0.16,1.24,1.001,-59.23629264508204,407.04569812199674,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,0.69,1.52,6565.7,14579.3
29,Beverton-Holt,b_cov,-0.7112646847109477,Ricker,-0.69,-1.21,-0.13,1.001,-2.989700623135757,407.04569812199674,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,0.69,1.52,6565.7,14579.3
29,Beverton-Holt,sigma,1.4132988835966098,Ricker,1.52,1.22,1.96,1.001,7.549791317449686,407.04569812199674,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,0.69,1.52,6565.7,14579.3
30,Ricker,K,8776,Beverton-Holt,955622,64767.6,13393270,1.008,10789.038286235187,235.846304741983,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,4.58,39.15,79495.6,955622
30,Ricker,Smsy,3995.998855588532,Beverton-Holt,79495.6,2577.75,1887820.5,1.008,1889.3799491164234,235.846304741983,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,4.58,39.15,79495.6,955622
30,Ricker,alpha,0.6787067432940597,Beverton-Holt,4.58,0.19,9.63,1.004,574.8128032103031,235.846304741983,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,4.58,39.15,79495.6,955622
30,Ricker,b_cov,1.3264194770085538,Beverton-Holt,-0.19,-2.13,1.73,1.004,-114.32427699482392,235.846304741983,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,4.58,39.15,79495.6,955622
30,Ricker,sigma,1.306602271633146,Beverton-Holt,39.15,30.4,52.57,1.003,2896.321133826417,235.846304741983,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,4.58,39.15,79495.6,955622
30,Ricker,K,8776,Ricker,10213.9,2323.64,18770.16,1.001,16.384457611668182,235.846304741983,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,0.78,1.61,4574.61,10213.9
30,Ricker,Smsy,3995.998855588532,Ricker,4574.61,1135.45,7522.35,1.001,14.479762515503765,235.846304741983,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,0.78,1.61,4574.61,10213.9
30,Ricker,alpha,0.6787067432940597,Ricker,0.78,0.18,1.44,1.001,14.924451201754682,235.846304741983,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,0.78,1.61,4574.61,10213.9
30,Ricker,b_cov,1.3264194770085538,Ricker,1.49,0.76,2.15,1.001,12.3324880120402,235.846304741983,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,0.78,1.61,4574.61,10213.9
30,Ricker,sigma,1.306602271633146,Ricker,1.61,1.24,2.19,1,23.22035824931115,235.846304741983,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,0.78,1.61,4574.61,10213.9
31,Beverton-Holt,K,9328,Beverton-Holt,9902.83,2422.21,45852.4,1.003,6.162414236706689,418.2197200004872,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.48,0.93,4230.18,9902.83
31,Beverton-Holt,Smsy,3881.036384223312,Beverton-Holt,4230.18,1178.06,20506.78,1.002,8.996143844360283,418.2197200004872,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.48,0.93,4230.18,9902.83
31,Beverton-Holt,alpha,0.6779121827886447,Beverton-Holt,0.48,0.06,1.12,1.004,-29.19436880076672,418.2197200004872,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.48,0.93,4230.18,9902.83
31,Beverton-Holt,b_cov,0.49663959790724166,Beverton-Holt,0.65,0.28,0.99,1.001,30.87961627284536,418.2197200004872,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.48,0.93,4230.18,9902.83
31,Beverton-Holt,sigma,0.862227037659107,Beverton-Holt,0.93,0.73,1.26,1,7.860222352211596,418.2197200004872,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.48,0.93,4230.18,9902.83
31,Beverton-Holt,K,9328,Ricker,11543.35,3321.11,25708.42,1.001,23.749463979416813,418.2197200004872,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.48,0.93,5364,11543.35
31,Beverton-Holt,Smsy,3881.036384223312,Ricker,5364,1634.48,11893.88,1.001,38.21050536410945,418.2197200004872,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.48,0.93,5364,11543.35
31,Beverton-Holt,alpha,0.6779121827886447,Ricker,0.48,0.1,0.92,1.001,-29.19436880076672,418.2197200004872,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.48,0.93,5364,11543.35
31,Beverton-Holt,b_cov,0.49663959790724166,Ricker,0.63,0.25,0.99,1.001,26.85255115675781,418.2197200004872,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.48,0.93,5364,11543.35
31,Beverton-Holt,sigma,0.862227037659107,Ricker,0.93,0.73,1.26,1.002,7.860222352211596,418.2197200004872,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.48,0.93,5364,11543.35
32,Ricker,K,8900,Beverton-Holt,6091.17,3573.63,10372.8,1.001,-31.55988764044944,200.7310739358949,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,6.74,1.76,200.49,6091.17
32,Ricker,Smsy,2504.1454689355464,Beverton-Holt,200.49,38.94,1154.86,1.001,-91.99367598699352,200.7310739358949,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,6.74,1.76,200.49,6091.17
32,Ricker,alpha,3.1968330508074776,Beverton-Holt,6.74,3.04,9.83,1.001,110.83365608653119,200.7310739358949,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,6.74,1.76,200.49,6091.17
32,Ricker,b_cov,-0.32500733623378747,Beverton-Holt,-0.4,-0.91,0.13,1.001,23.07414492092206,200.7310739358949,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,6.74,1.76,200.49,6091.17
32,Ricker,sigma,0.3130007997518143,Beverton-Holt,1.76,1.44,2.21,1.001,462.2988827490363,200.7310739358949,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,6.74,1.76,200.49,6091.17
32,Ricker,K,8900,Ricker,9089.61,8801.4,9372.53,1.001,2.1304494382022536,200.7310739358949,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,3.26,0.33,2523.05,9089.61
32,Ricker,Smsy,2504.1454689355464,Ricker,2523.05,2456.44,2594.2,1.001,0.7549294279812595,200.7310739358949,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,3.26,0.33,2523.05,9089.61
32,Ricker,alpha,3.1968330508074776,Ricker,3.26,3.1,3.41,1,1.9759226768681917,200.7310739358949,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,3.26,0.33,2523.05,9089.61
32,Ricker,b_cov,-0.32500733623378747,Ricker,-0.3,-0.4,-0.2,1,-7.694391309308464,200.7310739358949,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,3.26,0.33,2523.05,9089.61
32,Ricker,sigma,0.3130007997518143,Ricker,0.33,0.27,0.41,1.001,5.431040515444309,200.7310739358949,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,3.26,0.33,2523.05,9089.61
33,Beverton-Holt,K,8769,Beverton-Holt,8903.24,7890.58,10370.8,1.001,1.5308473029991991,772.8595800772433,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.94,0.15,3415.9,8903.24
33,Beverton-Holt,Smsy,3283.563040679215,Beverton-Holt,3415.9,2933.37,4111.68,1.001,4.030285323634614,772.8595800772433,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.94,0.15,3415.9,8903.24
33,Beverton-Holt,alpha,1.0263352585462007,Beverton-Holt,0.94,0.79,1.1,1.001,-8.41199382241766,772.8595800772433,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.94,0.15,3415.9,8903.24
33,Beverton-Holt,b_cov,-0.3157621569530822,Beverton-Holt,-0.31,-0.36,-0.25,1.001,-1.8248408893211236,772.8595800772433,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.94,0.15,3415.9,8903.24
33,Beverton-Holt,sigma,0.11747696328803059,Beverton-Holt,0.15,0.12,0.19,1.001,27.684607944988556,772.8595800772433,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.94,0.15,3415.9,8903.24
33,Beverton-Holt,K,8769,Ricker,8520.08,7724.55,9587.21,1.001,-2.83863610445889,772.8595800772433,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.82,0.14,3795.64,8520.08
33,Beverton-Holt,Smsy,3283.563040679215,Ricker,3795.64,3418.05,4318.25,1.001,15.595161505254973,772.8595800772433,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.82,0.14,3795.64,8520.08
33,Beverton-Holt,alpha,1.0263352585462007,Ricker,0.82,0.72,0.92,1.002,-20.10407971742817,772.8595800772433,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.82,0.14,3795.64,8520.08
33,Beverton-Holt,b_cov,-0.3157621569530822,Ricker,-0.3,-0.35,-0.25,1.001,-4.991781505794639,772.8595800772433,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.82,0.14,3795.64,8520.08
33,Beverton-Holt,sigma,0.11747696328803059,Ricker,0.14,0.12,0.19,1.001,19.172300748656,772.8595800772433,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.82,0.14,3795.64,8520.08
34,Ricker,K,9875,Beverton-Holt,5494.79,4334.42,7069.26,1.001,-44.356556962025316,166.15812951149243,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,1.15,0.44,1970.67,5494.79
34,Ricker,Smsy,4391.91064564504,Beverton-Holt,1970.67,1534.46,2577.17,1,-55.12955160064356,166.15812951149243,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,1.15,0.44,1970.67,5494.79
34,Ricker,alpha,0.8312081123955316,Beverton-Holt,1.15,0.88,1.46,1,38.35283641370077,166.15812951149243,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,1.15,0.44,1970.67,5494.79
34,Ricker,b_cov,1.3036282910672483,Beverton-Holt,1.35,1.2,1.5,1,3.55712661734185,166.15812951149243,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,1.15,0.44,1970.67,5494.79
34,Ricker,sigma,0.10127438137217926,Beverton-Holt,0.44,0.35,0.57,1.001,334.4632808795127,166.15812951149243,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,1.15,0.44,1970.67,5494.79
34,Ricker,K,9875,Ricker,9931.17,9439.04,10436.1,1,0.5688101265822793,166.15812951149243,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,0.84,0.13,4412.77,9931.17
34,Ricker,Smsy,4391.91064564504,Ricker,4412.77,4221.66,4612.92,1,0.47494942493068126,166.15812951149243,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,0.84,0.13,4412.77,9931.17
34,Ricker,alpha,0.8312081123955316,Ricker,0.84,0.79,0.89,1.001,1.0577239891379608,166.15812951149243,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,0.84,0.13,4412.77,9931.17
34,Ricker,b_cov,1.3036282910672483,Ricker,1.32,1.27,1.36,1.001,1.2558571369564737,166.15812951149243,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,0.84,0.13,4412.77,9931.17
34,Ricker,sigma,0.10127438137217926,Ricker,0.13,0.1,0.16,1,28.364151168946925,166.15812951149243,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,0.84,0.13,4412.77,9931.17
35,Beverton-Holt,K,9786,Beverton-Holt,26309.45,6101.95,164651.25,1.004,168.84784385857347,560.1248572999643,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.46,1.11,11546.3,26309.45
35,Beverton-Holt,Smsy,4513.686195075297,Beverton-Holt,11546.3,2823.95,72983.25,1.004,155.80644070023536,560.1248572999643,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.46,1.11,11546.3,26309.45
35,Beverton-Holt,alpha,0.3107103210722515,Beverton-Holt,0.46,0.09,0.94,1.003,48.047866067839195,560.1248572999643,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.46,1.11,11546.3,26309.45
35,Beverton-Holt,b_cov,0.1134889255699877,Beverton-Holt,0.02,-0.32,0.4,1.005,-82.37713512613514,560.1248572999643,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.46,1.11,11546.3,26309.45
35,Beverton-Holt,sigma,1.0507279716942413,Beverton-Holt,1.11,0.9,1.42,1.001,5.641044104896717,560.1248572999643,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.46,1.11,11546.3,26309.45
35,Beverton-Holt,K,9786,Ricker,22256.75,7201.57,82050.42,1.003,127.43460044962191,560.1248572999643,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.5,1.11,10324.05,22256.75
35,Beverton-Holt,Smsy,4513.686195075297,Ricker,10324.05,3483.32,38052.52,1.004,128.7276862814291,560.1248572999643,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.5,1.11,10324.05,22256.75
35,Beverton-Holt,alpha,0.3107103210722515,Ricker,0.5,0.14,0.89,1.003,60.92159355199911,560.1248572999643,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.5,1.11,10324.05,22256.75
35,Beverton-Holt,b_cov,0.1134889255699877,Ricker,0.05,-0.31,0.44,1.002,-55.942837815337846,560.1248572999643,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.5,1.11,10324.05,22256.75
35,Beverton-Holt,sigma,1.0507279716942413,Ricker,1.11,0.91,1.42,1.002,5.641044104896717,560.1248572999643,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.5,1.11,10324.05,22256.75
36,Ricker,K,8577,Beverton-Holt,2410.93,584.34,10306.65,1.007,-71.89075434301037,14.737309958940846,1.0505338154859016,1.3271367992739398,-3.010356587750321,3681.7977312190496,8577,2.44,3.09,466.76,2410.93
36,Ricker,Smsy,3681.7977312190496,Beverton-Holt,466.76,17.34,2945.31,1.01,-87.32249748425329,14.737309958940846,1.0505338154859016,1.3271367992739398,-3.010356587750321,3681.7977312190496,8577,2.44,3.09,466.76,2410.93
